
> fancy-strategy@1.0.0 ai:feed
> UV_THREADPOOL_SIZE=16 node src/ai/feed_real.js

Reading 9233821560 bytes into memory...
Read progress: 524288000/9233821560 (5.7%)
Read progress: 1048576000/9233821560 (11.4%)
Read progress: 1572864000/9233821560 (17.0%)
Read progress: 2097152000/9233821560 (22.7%)
Read progress: 2621440000/9233821560 (28.4%)
Read progress: 3145728000/9233821560 (34.1%)
Read progress: 3670016000/9233821560 (39.7%)
Read progress: 4194304000/9233821560 (45.4%)
Read progress: 4718592000/9233821560 (51.1%)
Read progress: 5242880000/9233821560 (56.8%)
Read progress: 5767168000/9233821560 (62.5%)
Read progress: 6291456000/9233821560 (68.1%)
Read progress: 6815744000/9233821560 (73.8%)
Read progress: 7340032000/9233821560 (79.5%)
Read progress: 7864320000/9233821560 (85.2%)
Read progress: 8388608000/9233821560 (90.8%)
Read progress: 8912896000/9233821560 (96.5%)
Read progress: 9233821560/9233821560 (100.0%)
Successfully read all 9233821560 bytes
First 16 bytes: d78ce40100000080b0ed9c2836cf0500
Middle 16 bytes: 4040f340c976be9f1a2f9d3ff2d24d62
Failed to load model from /Users/shiretu/work/crypto/models/myFirstModel/tf/model.json: Error: Path /Users/shiretu/work/crypto/models/myFirstModel/tf/model.json does not exist: loading failed. Creating a new one.
Sample 043934 | Trade 076917592 | Loss: 0.284096 | MAE: 0.532863 | Buy: 0.0070, Sell: -0.0040
Sample 043939 | Trade 120362323 | Loss: 0.199567 | MAE: 0.437404 | Buy: -0.0040, Sell: 0.0070
Sample 043942 | Trade 027488676 | Loss: 1.384223 | MAE: 0.833345 | Buy: 0.0070, Sell: -0.0041
Sample 043943 | Trade 025876430 | Loss: 0.003544 | MAE: 0.044563 | Buy: -0.0041, Sell: 0.0070
Sample 043945 | Trade 065416611 | Loss: 0.056661 | MAE: 0.204426 | Buy: 0.0070, Sell: -0.0040
Sample 043947 | Trade 112490107 | Loss: 0.047963 | MAE: 0.191275 | Buy: -0.0040, Sell: 0.0070
Sample 043949 | Trade 059703504 | Loss: 0.000638 | MAE: 0.019190 | Buy: 0.0070, Sell: -0.0040
Sample 043952 | Trade 102813685 | Loss: 0.006355 | MAE: 0.079702 | Buy: -0.0040, Sell: -0.0040
Sample 043960 | Trade 005813185 | Loss: 0.709697 | MAE: 0.767389 | Buy: 0.0070, Sell: -0.0040
Sample 043963 | Trade 112645269 | Loss: 0.314986 | MAE: 0.527918 | Buy: 0.0070, Sell: -0.0040
Sample 043970 | Trade 046880771 | Loss: 10.731411 | MAE: 3.274762 | Buy: -0.0040, Sell: 0.0071
Sample 043973 | Trade 012160187 | Loss: 0.034256 | MAE: 0.158951 | Buy: -0.0041, Sell: 0.0070
Sample 043976 | Trade 071068969 | Loss: 0.001672 | MAE: 0.035825 | Buy: -0.0040, Sell: -0.0040
Sample 043983 | Trade 092523462 | Loss: 1.447670 | MAE: 1.109494 | Buy: 0.0070, Sell: -0.0040
Sample 043984 | Trade 002377557 | Loss: 0.478030 | MAE: 0.530118 | Buy: -0.0040, Sell: -0.0041
Sample 043986 | Trade 040831407 | Loss: 4.068602 | MAE: 1.723424 | Buy: 0.0070, Sell: -0.0040
Sample 043987 | Trade 009154306 | Loss: 0.010065 | MAE: 0.076956 | Buy: -0.0040, Sell: 0.0070
Sample 043991 | Trade 031612895 | Loss: 1.430208 | MAE: 1.034061 | Buy: -0.0040, Sell: 0.0071
Sample 043992 | Trade 078449613 | Loss: 22.835230 | MAE: 4.108446 | Buy: -0.0040, Sell: 0.0070
Sample 043993 | Trade 025686115 | Loss: 0.285094 | MAE: 0.482736 | Buy: -0.0040, Sell: 0.0071
Sample 043998 | Trade 065927360 | Loss: 0.820936 | MAE: 0.745531 | Buy: 0.0070, Sell: -0.0040
Sample 043999 | Trade 027222826 | Loss: 0.140163 | MAE: 0.370994 | Buy: -0.0041, Sell: 0.0070
Sample 044003 | Trade 129904595 | Loss: 0.511782 | MAE: 0.626672 | Buy: -0.0040, Sell: 0.0070
Sample 044004 | Trade 122985241 | Loss: 0.686494 | MAE: 0.813559 | Buy: 0.0070, Sell: -0.0040
Sample 044005 | Trade 007571564 | Loss: 0.218787 | MAE: 0.345494 | Buy: -0.0040, Sell: 0.0071
Sample 044007 | Trade 060566439 | Loss: 0.189106 | MAE: 0.330302 | Buy: -0.0040, Sell: 0.0070
Sample 044008 | Trade 011425573 | Loss: 3.267856 | MAE: 1.633835 | Buy: 0.0070, Sell: -0.0042
Sample 044017 | Trade 079265637 | Loss: 0.041175 | MAE: 0.202663 | Buy: 0.0070, Sell: -0.0040
Sample 044018 | Trade 014293887 | Loss: 0.731397 | MAE: 0.673130 | Buy: -0.0040, Sell: 0.0070
Sample 044023 | Trade 083641313 | Loss: 0.001662 | MAE: 0.040274 | Buy: -0.0040, Sell: -0.0040
Sample 044029 | Trade 193446955 | Loss: 0.003490 | MAE: 0.052990 | Buy: -0.0040, Sell: 0.0070
Sample 044030 | Trade 005736074 | Loss: 0.219199 | MAE: 0.362579 | Buy: -0.0040, Sell: -0.0041
Sample 044036 | Trade 027220921 | Loss: 0.470480 | MAE: 0.517450 | Buy: -0.0041, Sell: 0.0070
Sample 044039 | Trade 088958694 | Loss: 0.005975 | MAE: 0.076542 | Buy: 0.0070, Sell: -0.0040
Sample 044040 | Trade 015361439 | Loss: 0.006627 | MAE: 0.080092 | Buy: -0.0040, Sell: 0.0070
Sample 044041 | Trade 009033990 | Loss: 0.012228 | MAE: 0.106701 | Buy: -0.0041, Sell: 0.0071
Sample 044046 | Trade 073479548 | Loss: 0.003230 | MAE: 0.054894 | Buy: 0.0070, Sell: -0.0040
Sample 044056 | Trade 095826125 | Loss: 0.180050 | MAE: 0.400283 | Buy: -0.0040, Sell: 0.0070
Sample 044070 | Trade 105272071 | Loss: 0.017577 | MAE: 0.108749 | Buy: -0.0040, Sell: 0.0070
Sample 044071 | Trade 050667563 | Loss: 0.168109 | MAE: 0.319711 | Buy: -0.0040, Sell: -0.0040
Sample 044074 | Trade 047600070 | Loss: 0.327324 | MAE: 0.548992 | Buy: -0.0041, Sell: 0.0070
Sample 044076 | Trade 046581770 | Loss: 0.001306 | MAE: 0.034627 | Buy: -0.0040, Sell: 0.0070
Sample 044078 | Trade 041236163 | Loss: 2.226130 | MAE: 1.485228 | Buy: -0.0042, Sell: 0.0070
Sample 044082 | Trade 041560894 | Loss: 0.664154 | MAE: 0.814434 | Buy: 0.0071, Sell: -0.0040
Sample 044086 | Trade 017675023 | Loss: 1.287367 | MAE: 1.101523 | Buy: -0.0040, Sell: -0.0040
Sample 044095 | Trade 080296264 | Loss: 0.205297 | MAE: 0.371063 | Buy: -0.0040, Sell: -0.0040
Sample 044096 | Trade 023076974 | Loss: 7.714972 | MAE: 2.652545 | Buy: -0.0040, Sell: -0.0040
Sample 044098 | Trade 107140760 | Loss: 1.105115 | MAE: 1.039037 | Buy: 0.0070, Sell: -0.0040
Sample 044101 | Trade 025345648 | Loss: 0.031379 | MAE: 0.153922 | Buy: -0.0041, Sell: -0.0040
Sample 044103 | Trade 034968413 | Loss: 0.030552 | MAE: 0.159781 | Buy: -0.0040, Sell: 0.0070
Sample 044104 | Trade 067614104 | Loss: 0.891773 | MAE: 0.933015 | Buy: -0.0040, Sell: 0.0070
Sample 044107 | Trade 112646370 | Loss: 0.494305 | MAE: 0.657041 | Buy: 0.0070, Sell: -0.0040
Sample 044110 | Trade 008040547 | Loss: 1.218955 | MAE: 1.091666 | Buy: 0.0072, Sell: -0.0048
Sample 044111 | Trade 092249237 | Loss: 0.049694 | MAE: 0.221226 | Buy: -0.0040, Sell: -0.0040
Sample 044117 | Trade 098798699 | Loss: 1.251519 | MAE: 0.961985 | Buy: -0.0040, Sell: 0.0070
Sample 044121 | Trade 061913649 | Loss: 0.000522 | MAE: 0.021377 | Buy: -0.0040, Sell: -0.0040
Sample 044126 | Trade 083785170 | Loss: 10.362200 | MAE: 2.979265 | Buy: 0.0070, Sell: -0.0040
Sample 044130 | Trade 007952259 | Loss: 0.003594 | MAE: 0.058805 | Buy: 0.0071, Sell: -0.0040
Sample 044132 | Trade 102438275 | Loss: 0.043073 | MAE: 0.202664 | Buy: 0.0070, Sell: -0.0040
Sample 044133 | Trade 078984223 | Loss: 0.583365 | MAE: 0.673485 | Buy: -0.0040, Sell: 0.0070
Sample 044136 | Trade 043239869 | Loss: 1.495149 | MAE: 1.135684 | Buy: -0.0040, Sell: 0.0070
Sample 044139 | Trade 040650814 | Loss: 0.124660 | MAE: 0.287784 | Buy: -0.0041, Sell: 0.0071
Sample 044140 | Trade 006694444 | Loss: 4.848804 | MAE: 2.138153 | Buy: -0.0041, Sell: -0.0040
Sample 044142 | Trade 040792043 | Loss: 0.034069 | MAE: 0.184335 | Buy: 0.0070, Sell: -0.0040
Sample 044148 | Trade 002327050 | Loss: 0.845044 | MAE: 0.859308 | Buy: -0.0040, Sell: 0.0071
Sample 044155 | Trade 009252262 | Loss: 0.181944 | MAE: 0.339514 | Buy: -0.0041, Sell: 0.0070
Sample 044162 | Trade 001950590 | Loss: 0.014869 | MAE: 0.109343 | Buy: -0.0040, Sell: -0.0041
Sample 044163 | Trade 053611126 | Loss: 2.810021 | MAE: 1.553879 | Buy: -0.0040, Sell: 0.0070
Sample 044164 | Trade 042946522 | Loss: 0.115806 | MAE: 0.256203 | Buy: 0.0070, Sell: -0.0040
Sample 044166 | Trade 019850980 | Loss: 0.127304 | MAE: 0.348724 | Buy: 0.0070, Sell: -0.0041
Sample 044168 | Trade 080527128 | Loss: 0.603642 | MAE: 0.767832 | Buy: -0.0040, Sell: 0.0070
Sample 044169 | Trade 012129146 | Loss: 0.265538 | MAE: 0.512531 | Buy: 0.0070, Sell: -0.0040
Sample 044171 | Trade 039373944 | Loss: 0.415887 | MAE: 0.488530 | Buy: -0.0040, Sell: -0.0040
Sample 044174 | Trade 022574937 | Loss: 0.219824 | MAE: 0.354056 | Buy: 0.0070, Sell: -0.0040
Sample 044177 | Trade 033421504 | Loss: 0.405165 | MAE: 0.484145 | Buy: -0.0042, Sell: -0.0041
Sample 044182 | Trade 015242923 | Loss: 0.005823 | MAE: 0.067246 | Buy: -0.0041, Sell: 0.0070
Sample 044187 | Trade 082249749 | Loss: 0.019497 | MAE: 0.134738 | Buy: 0.0070, Sell: -0.0040
Sample 044190 | Trade 062471812 | Loss: 0.131027 | MAE: 0.340036 | Buy: -0.0040, Sell: 0.0070
Sample 044191 | Trade 062232028 | Loss: 0.035924 | MAE: 0.142581 | Buy: 0.0070, Sell: -0.0040
Sample 044195 | Trade 068522097 | Loss: 1.368069 | MAE: 1.139779 | Buy: -0.0040, Sell: 0.0070
Sample 044197 | Trade 001676725 | Loss: 0.309659 | MAE: 0.517421 | Buy: 0.0072, Sell: -0.0041
Sample 044198 | Trade 012334851 | Loss: 0.042397 | MAE: 0.193018 | Buy: -0.0040, Sell: 0.0071
Sample 044202 | Trade 110654793 | Loss: 0.968870 | MAE: 0.821955 | Buy: 0.0070, Sell: -0.0040
Sample 044205 | Trade 020780537 | Loss: 0.253217 | MAE: 0.498620 | Buy: -0.0040, Sell: 0.0070
Sample 044206 | Trade 076021595 | Loss: 0.003560 | MAE: 0.055397 | Buy: 0.0070, Sell: -0.0040
Sample 044210 | Trade 043383343 | Loss: 0.005212 | MAE: 0.059108 | Buy: -0.0040, Sell: 0.0070
Sample 044211 | Trade 084491989 | Loss: 0.538841 | MAE: 0.733893 | Buy: -0.0040, Sell: 0.0070
Sample 044213 | Trade 084892386 | Loss: 0.099465 | MAE: 0.315319 | Buy: 0.0070, Sell: -0.0040
Sample 044214 | Trade 063762375 | Loss: 0.078725 | MAE: 0.248574 | Buy: -0.0041, Sell: 0.0070
Sample 044215 | Trade 063036003 | Loss: 0.474928 | MAE: 0.614700 | Buy: -0.0040, Sell: 0.0070
Sample 044217 | Trade 013285072 | Loss: 0.014475 | MAE: 0.088875 | Buy: -0.0040, Sell: 0.0070
Sample 044231 | Trade 082846928 | Loss: 0.899396 | MAE: 0.916130 | Buy: -0.0040, Sell: -0.0041
Sample 044233 | Trade 086929131 | Loss: 0.093521 | MAE: 0.305538 | Buy: 0.0070, Sell: -0.0040
Sample 044237 | Trade 109604592 | Loss: 0.377874 | MAE: 0.563289 | Buy: 0.0070, Sell: -0.0040
Sample 044239 | Trade 099306607 | Loss: 0.836026 | MAE: 0.893217 | Buy: -0.0040, Sell: -0.0040
Sample 044241 | Trade 034679222 | Loss: 0.028603 | MAE: 0.135775 | Buy: 0.0071, Sell: -0.0040
Sample 044246 | Trade 044262400 | Loss: 1.294616 | MAE: 1.113270 | Buy: -0.0040, Sell: 0.0070
Sample 044247 | Trade 064724890 | Loss: 0.078857 | MAE: 0.206539 | Buy: 0.0070, Sell: -0.0040
Sample 044251 | Trade 075412769 | Loss: 0.375246 | MAE: 0.511077 | Buy: -0.0040, Sell: 0.0070
Sample 044252 | Trade 009663970 | Loss: 0.152232 | MAE: 0.389938 | Buy: -0.0042, Sell: -0.0042
Sample 044259 | Trade 112178854 | Loss: 0.469344 | MAE: 0.653705 | Buy: -0.0040, Sell: 0.0070
Sample 044267 | Trade 086749008 | Loss: 2.138234 | MAE: 1.318019 | Buy: -0.0040, Sell: 0.0070
Sample 044280 | Trade 004327117 | Loss: 0.785481 | MAE: 0.815905 | Buy: 0.0071, Sell: -0.0040
Sample 044285 | Trade 021001999 | Loss: 0.838923 | MAE: 0.753951 | Buy: -0.0040, Sell: 0.0070
Sample 044290 | Trade 003475363 | Loss: 0.225698 | MAE: 0.464160 | Buy: -0.0040, Sell: -0.0041
Sample 044296 | Trade 089775973 | Loss: 0.097459 | MAE: 0.292830 | Buy: -0.0040, Sell: 0.0070
Sample 044299 | Trade 048075391 | Loss: 0.053630 | MAE: 0.230491 | Buy: 0.0070, Sell: -0.0040
Sample 044303 | Trade 001083108 | Loss: 2.637544 | MAE: 1.610892 | Buy: 0.0070, Sell: -0.0040
Sample 044306 | Trade 093107405 | Loss: 0.351239 | MAE: 0.589777 | Buy: 0.0070, Sell: -0.0040
Sample 044309 | Trade 090722203 | Loss: 0.226856 | MAE: 0.454622 | Buy: 0.0070, Sell: -0.0041
Sample 044310 | Trade 021906380 | Loss: 0.223972 | MAE: 0.472582 | Buy: -0.0040, Sell: 0.0070
Sample 044319 | Trade 051255362 | Loss: 0.870482 | MAE: 0.924464 | Buy: 0.0070, Sell: -0.0040
Sample 044321 | Trade 045567418 | Loss: 4.331440 | MAE: 1.660823 | Buy: -0.0040, Sell: -0.0041
Sample 044322 | Trade 018284183 | Loss: 0.525832 | MAE: 0.650272 | Buy: -0.0040, Sell: -0.0040
Sample 044325 | Trade 180369502 | Loss: 0.072536 | MAE: 0.251074 | Buy: -0.0040, Sell: 0.0070
Sample 044328 | Trade 048730144 | Loss: 0.799786 | MAE: 0.833590 | Buy: -0.0040, Sell: 0.0070
Sample 044330 | Trade 039322088 | Loss: 0.019534 | MAE: 0.136939 | Buy: 0.0071, Sell: -0.0040
Sample 044334 | Trade 043052323 | Loss: 0.623849 | MAE: 0.656894 | Buy: -0.0040, Sell: 0.0070
Sample 044335 | Trade 070779953 | Loss: 1.402877 | MAE: 1.032225 | Buy: 0.0070, Sell: -0.0040
Sample 044336 | Trade 116514929 | Loss: 0.242511 | MAE: 0.378455 | Buy: 0.0070, Sell: -0.0040
Sample 044343 | Trade 010333795 | Loss: 0.160309 | MAE: 0.387935 | Buy: -0.0041, Sell: 0.0070
Sample 044346 | Trade 121627506 | Loss: 0.001189 | MAE: 0.030302 | Buy: 0.0070, Sell: -0.0040
Sample 044347 | Trade 023966305 | Loss: 0.045816 | MAE: 0.184398 | Buy: -0.0040, Sell: 0.0070
Sample 044354 | Trade 043716242 | Loss: 0.799735 | MAE: 0.869630 | Buy: 0.0070, Sell: -0.0041
Sample 044356 | Trade 121398352 | Loss: 0.096337 | MAE: 0.258915 | Buy: 0.0070, Sell: -0.0040
Sample 044358 | Trade 093353286 | Loss: 0.382158 | MAE: 0.617760 | Buy: 0.0070, Sell: -0.0040
Sample 044359 | Trade 037324151 | Loss: 3.287191 | MAE: 1.804965 | Buy: 0.0070, Sell: -0.0040
Sample 044364 | Trade 080522648 | Loss: 0.191001 | MAE: 0.384864 | Buy: -0.0040, Sell: 0.0070
Sample 044365 | Trade 026597007 | Loss: 0.158113 | MAE: 0.304644 | Buy: 0.0070, Sell: -0.0040
Sample 044369 | Trade 126263650 | Loss: 0.374962 | MAE: 0.589671 | Buy: 0.0070, Sell: -0.0040
Sample 044374 | Trade 044760914 | Loss: 0.430434 | MAE: 0.652172 | Buy: 0.0070, Sell: -0.0040
Sample 044376 | Trade 091106936 | Loss: 0.002357 | MAE: 0.037423 | Buy: -0.0040, Sell: 0.0070
Sample 044379 | Trade 017997238 | Loss: 1.029355 | MAE: 0.955625 | Buy: -0.0041, Sell: 0.0070
Sample 044381 | Trade 081369727 | Loss: 0.014483 | MAE: 0.102819 | Buy: 0.0070, Sell: -0.0040
Sample 044392 | Trade 017369948 | Loss: 0.006242 | MAE: 0.069939 | Buy: -0.0040, Sell: -0.0040
Sample 044395 | Trade 034917749 | Loss: 0.088971 | MAE: 0.217788 | Buy: 0.0070, Sell: -0.0040
Sample 044399 | Trade 038999467 | Loss: 0.364846 | MAE: 0.561017 | Buy: -0.0040, Sell: 0.0071
Sample 044400 | Trade 020185769 | Loss: 0.004153 | MAE: 0.050131 | Buy: 0.0070, Sell: -0.0040
Sample 044402 | Trade 091102717 | Loss: 0.202539 | MAE: 0.436098 | Buy: -0.0040, Sell: 0.0070
Sample 044409 | Trade 014430748 | Loss: 0.347710 | MAE: 0.523667 | Buy: 0.0070, Sell: -0.0042
Sample 044414 | Trade 114148828 | Loss: 0.555525 | MAE: 0.712507 | Buy: -0.0040, Sell: 0.0070
Sample 044416 | Trade 003715631 | Loss: 0.005837 | MAE: 0.073851 | Buy: 0.0073, Sell: -0.0040
Sample 044417 | Trade 095747717 | Loss: 0.000480 | MAE: 0.017407 | Buy: -0.0040, Sell: -0.0040
Sample 044419 | Trade 118313608 | Loss: 0.086035 | MAE: 0.231503 | Buy: -0.0040, Sell: 0.0070
Sample 044420 | Trade 090377637 | Loss: 0.004618 | MAE: 0.065964 | Buy: -0.0040, Sell: 0.0070
Sample 044422 | Trade 051720091 | Loss: 1.543267 | MAE: 1.192594 | Buy: -0.0041, Sell: 0.0071
Sample 044428 | Trade 069277245 | Loss: 1.367164 | MAE: 1.120807 | Buy: 0.0070, Sell: -0.0040
Sample 044430 | Trade 007024328 | Loss: 0.030176 | MAE: 0.173685 | Buy: -0.0040, Sell: 0.0071
Sample 044433 | Trade 194468132 | Loss: 0.007440 | MAE: 0.079633 | Buy: 0.0070, Sell: -0.0040
Sample 044434 | Trade 082364602 | Loss: 0.806661 | MAE: 0.844720 | Buy: -0.0040, Sell: 0.0071
Sample 044436 | Trade 027678392 | Loss: 0.523212 | MAE: 0.717428 | Buy: 0.0070, Sell: -0.0040
Sample 044440 | Trade 008684747 | Loss: 1.113805 | MAE: 1.040184 | Buy: -0.0040, Sell: 0.0070
Sample 044444 | Trade 050431453 | Loss: 0.309046 | MAE: 0.516049 | Buy: -0.0040, Sell: 0.0070
Sample 044445 | Trade 042641878 | Loss: 0.016549 | MAE: 0.121821 | Buy: 0.0070, Sell: -0.0041
Sample 044447 | Trade 054765615 | Loss: 0.000779 | MAE: 0.022302 | Buy: 0.0070, Sell: -0.0040
Sample 044461 | Trade 029133450 | Loss: 0.934280 | MAE: 0.807992 | Buy: 0.0070, Sell: -0.0041
Sample 044466 | Trade 020019105 | Loss: 0.178859 | MAE: 0.397635 | Buy: -0.0040, Sell: -0.0040
Sample 044479 | Trade 090058103 | Loss: 0.007007 | MAE: 0.071542 | Buy: -0.0040, Sell: 0.0070
Sample 044480 | Trade 028272641 | Loss: 0.040669 | MAE: 0.186210 | Buy: -0.0040, Sell: -0.0040
Sample 044481 | Trade 073894382 | Loss: 0.549374 | MAE: 0.741082 | Buy: -0.0040, Sell: 0.0070
Sample 044483 | Trade 000311927 | Loss: 0.248550 | MAE: 0.454956 | Buy: -0.0041, Sell: -0.0041
Sample 044484 | Trade 114077441 | Loss: 1.725707 | MAE: 1.221115 | Buy: -0.0040, Sell: 0.0070
Sample 044493 | Trade 054729023 | Loss: 1.235843 | MAE: 0.862309 | Buy: -0.0040, Sell: 0.0070
Sample 044508 | Trade 040317421 | Loss: 0.017415 | MAE: 0.129521 | Buy: 0.0071, Sell: -0.0040
Sample 044513 | Trade 075804683 | Loss: 0.615054 | MAE: 0.617768 | Buy: -0.0040, Sell: 0.0070
Sample 044515 | Trade 040564950 | Loss: 0.251423 | MAE: 0.500412 | Buy: 0.0070, Sell: -0.0040
Sample 044516 | Trade 082896399 | Loss: 0.178830 | MAE: 0.420245 | Buy: -0.0040, Sell: 0.0070
Sample 044522 | Trade 014859313 | Loss: 0.000068 | MAE: 0.007802 | Buy: 0.0071, Sell: -0.0041
Sample 044533 | Trade 075855107 | Loss: 0.439581 | MAE: 0.629993 | Buy: 0.0070, Sell: -0.0040
Sample 044541 | Trade 111446606 | Loss: 0.254989 | MAE: 0.442839 | Buy: -0.0040, Sell: 0.0070
Sample 044542 | Trade 017653028 | Loss: 1.662845 | MAE: 1.214045 | Buy: -0.0040, Sell: 0.0071
Sample 044544 | Trade 045245474 | Loss: 0.139032 | MAE: 0.358611 | Buy: 0.0071, Sell: -0.0040
Sample 044550 | Trade 090673556 | Loss: 0.007660 | MAE: 0.074735 | Buy: -0.0040, Sell: 0.0070
Sample 044555 | Trade 024479798 | Loss: 0.017432 | MAE: 0.098581 | Buy: 0.0070, Sell: -0.0041
Sample 044558 | Trade 025991833 | Loss: 0.090691 | MAE: 0.247414 | Buy: -0.0041, Sell: -0.0041
Sample 044559 | Trade 001473504 | Loss: 0.162274 | MAE: 0.368144 | Buy: -0.0040, Sell: 0.0070
Sample 044565 | Trade 014321900 | Loss: 0.021362 | MAE: 0.110843 | Buy: -0.0040, Sell: 0.0071
Sample 044568 | Trade 007746415 | Loss: 0.462903 | MAE: 0.671721 | Buy: -0.0041, Sell: 0.0070
Sample 044569 | Trade 063393155 | Loss: 0.143764 | MAE: 0.377521 | Buy: 0.0070, Sell: -0.0040
Sample 044570 | Trade 048076580 | Loss: 0.311123 | MAE: 0.467074 | Buy: 0.0070, Sell: -0.0040
Sample 044571 | Trade 034697672 | Loss: 0.375211 | MAE: 0.548772 | Buy: 0.0071, Sell: -0.0040
Sample 044572 | Trade 100173471 | Loss: 0.948307 | MAE: 0.740269 | Buy: -0.0040, Sell: 0.0070
Sample 044581 | Trade 093235228 | Loss: 0.038814 | MAE: 0.170523 | Buy: -0.0040, Sell: 0.0070
Sample 044583 | Trade 029437556 | Loss: 0.123786 | MAE: 0.337761 | Buy: -0.0040, Sell: -0.0040
Sample 044584 | Trade 053434509 | Loss: 0.354888 | MAE: 0.428254 | Buy: 0.0070, Sell: -0.0040
Sample 044585 | Trade 043050436 | Loss: 1.098552 | MAE: 1.023631 | Buy: -0.0040, Sell: -0.0040
Sample 044586 | Trade 017919368 | Loss: 0.001140 | MAE: 0.033002 | Buy: -0.0041, Sell: -0.0040
Sample 044589 | Trade 089082701 | Loss: 0.138130 | MAE: 0.368890 | Buy: -0.0040, Sell: -0.0040
Sample 044590 | Trade 064227033 | Loss: 0.000926 | MAE: 0.023459 | Buy: -0.0040, Sell: 0.0071
Sample 044591 | Trade 040920356 | Loss: 0.098299 | MAE: 0.247706 | Buy: -0.0040, Sell: -0.0040
Sample 044593 | Trade 103127808 | Loss: 0.360538 | MAE: 0.599924 | Buy: 0.0070, Sell: -0.0040
Sample 044594 | Trade 027355419 | Loss: 0.015815 | MAE: 0.123060 | Buy: 0.0071, Sell: -0.0041
Sample 044601 | Trade 083099100 | Loss: 0.452301 | MAE: 0.672408 | Buy: 0.0070, Sell: -0.0040
Sample 044611 | Trade 005349326 | Loss: 1.215458 | MAE: 0.910318 | Buy: -0.0041, Sell: 0.0070
Sample 044614 | Trade 018658063 | Loss: 0.036377 | MAE: 0.178089 | Buy: 0.0071, Sell: -0.0040
Sample 044617 | Trade 044952128 | Loss: 0.424854 | MAE: 0.475601 | Buy: -0.0042, Sell: -0.0040
Sample 044621 | Trade 098594417 | Loss: 0.102923 | MAE: 0.295695 | Buy: -0.0040, Sell: 0.0070
Sample 044624 | Trade 016620573 | Loss: 0.110751 | MAE: 0.269714 | Buy: 0.0071, Sell: -0.0041
Sample 044625 | Trade 109126021 | Loss: 0.071915 | MAE: 0.267520 | Buy: -0.0040, Sell: 0.0070
Sample 044626 | Trade 012499725 | Loss: 0.225207 | MAE: 0.380792 | Buy: -0.0042, Sell: -0.0040
Sample 044627 | Trade 118317428 | Loss: 0.927460 | MAE: 0.961183 | Buy: -0.0040, Sell: 0.0070
Sample 044631 | Trade 059447376 | Loss: 4.552683 | MAE: 2.033704 | Buy: -0.0040, Sell: 0.0070
Sample 044632 | Trade 013871796 | Loss: 0.005278 | MAE: 0.056370 | Buy: -0.0041, Sell: 0.0071
Sample 044633 | Trade 025057949 | Loss: 1.686631 | MAE: 0.986141 | Buy: 0.0071, Sell: -0.0040
Sample 044635 | Trade 102097357 | Loss: 0.003559 | MAE: 0.056941 | Buy: 0.0070, Sell: -0.0041
Sample 044637 | Trade 083021684 | Loss: 0.992596 | MAE: 0.995944 | Buy: 0.0070, Sell: -0.0040
Sample 044638 | Trade 026744016 | Loss: 0.001842 | MAE: 0.035066 | Buy: 0.0070, Sell: -0.0040
Sample 044646 | Trade 007087930 | Loss: 2.464462 | MAE: 1.407768 | Buy: 0.0074, Sell: -0.0042
Sample 044655 | Trade 123492729 | Loss: 0.473452 | MAE: 0.536818 | Buy: 0.0070, Sell: -0.0040
Sample 044665 | Trade 027270255 | Loss: 0.152243 | MAE: 0.301539 | Buy: -0.0040, Sell: 0.0070
Sample 044672 | Trade 109603657 | Loss: 1.333652 | MAE: 0.861135 | Buy: 0.0070, Sell: -0.0041
Sample 044674 | Trade 109144931 | Loss: 0.008658 | MAE: 0.080179 | Buy: -0.0040, Sell: 0.0070
Sample 044675 | Trade 004114079 | Loss: 0.072879 | MAE: 0.269840 | Buy: -0.0041, Sell: 0.0072
Sample 044676 | Trade 081743519 | Loss: 0.504229 | MAE: 0.710071 | Buy: 0.0070, Sell: -0.0040
Sample 044678 | Trade 062053443 | Loss: 0.175097 | MAE: 0.418374 | Buy: 0.0071, Sell: -0.0040
Sample 044681 | Trade 111218020 | Loss: 0.325668 | MAE: 0.565231 | Buy: -0.0040, Sell: 0.0070
Sample 044688 | Trade 171218962 | Loss: 1.628990 | MAE: 1.276006 | Buy: 0.0070, Sell: -0.0040
Sample 044693 | Trade 034515507 | Loss: 0.400916 | MAE: 0.512652 | Buy: 0.0070, Sell: -0.0040
Sample 044696 | Trade 092212390 | Loss: 0.002527 | MAE: 0.045786 | Buy: -0.0040, Sell: 0.0070
Sample 044701 | Trade 041987469 | Loss: 0.313502 | MAE: 0.438185 | Buy: 0.0070, Sell: -0.0040
Sample 044702 | Trade 033941218 | Loss: 0.213474 | MAE: 0.458398 | Buy: -0.0040, Sell: 0.0071
Sample 044704 | Trade 068197017 | Loss: 0.353699 | MAE: 0.582942 | Buy: 0.0070, Sell: -0.0040
Sample 044705 | Trade 009924547 | Loss: 0.185237 | MAE: 0.392115 | Buy: 0.0071, Sell: -0.0040
Sample 044707 | Trade 018287676 | Loss: 4.891772 | MAE: 2.209522 | Buy: 0.0070, Sell: -0.0040
Sample 044708 | Trade 018303812 | Loss: 0.525525 | MAE: 0.587220 | Buy: -0.0041, Sell: -0.0040
Sample 044711 | Trade 092012052 | Loss: 0.037506 | MAE: 0.183627 | Buy: -0.0040, Sell: 0.0070
