SampleIndex,StartCandleIndex,StartCandleId,TradeIndex,Loss,MAE,MSE,BuyProfitPercent,BuyOrderDuration,BuyOrderForcedClose,BuyOrderTradesCount,SellProfitPercent,SellOrderDuration,SellOrderForcedClose,SellOrderTradesCount
4,1385628,28920309,93782673,34.5791740417,5.0863466263,34.5791740417,-0.0074073190,7204160000,true,6041,0.0080951878,7183400000,true,6988
5,1139212,28673885,53124506,433.0327758789,15.4188880920,433.0327758789,-0.0194003242,2676708000,false,7493,0.0200219560,2677026000,false,10949
7,1091499,28626164,48109937,279.7776489258,16.1486511230,279.7776489258,0.0004169846,7174383000,true,1539,-0.0001982548,7210948000,true,1570
10,479318,27733794,29034217,812.9141235352,27.8897552490,812.9141235352,-0.0004763996,7199723000,true,3209,0.0005412932,7201550000,true,3406
11,1406276,28940957,95976060,0.1122212261,0.3002253771,0.1122212261,0.0068566593,7208017554,true,5875,-0.0067667469,7199434427,true,3484
15,1587293,29121974,145698477,798.5384521484,28.2128562927,798.5384521484,-0.0100126828,7199452398,false,74473,0.0093969791,7200540732,true,137184
16,1731510,29266191,193028155,378.1653442383,15.7119302750,378.1653442383,0.0015295616,7200985305,true,4433,-0.0015295617,7197064406,true,3626
17,1013758,28548373,42974940,97.4900283813,7.6588425636,97.4900283813,0.0030179152,7240488000,true,1483,-0.0033409310,7188136000,true,1652
18,966520,28501107,39852078,5.1605429649,2.0004131794,5.1605429649,-0.0012645254,7202601000,true,3312,0.0011398404,7196533000,true,3880
19,1476766,29011447,108781728,52.7461471558,7.2576885223,52.7461471558,-0.0200153138,6198711732,false,9584,0.0200153161,6198860853,false,13809
20,1129090,28663763,51337047,46.8792800903,6.8458805084,46.8792800903,-0.0016590788,7204284000,true,5946,0.0016847915,7193859000,true,9270
21,1482863,29017544,111599807,166.4464569092,11.4378652573,166.4464569092,-0.0061564747,7200166438,true,17080,0.0070365323,7195001743,true,21069
22,172397,27426346,5260176,37.6586341858,4.9417862892,37.6586341858,0.0059121606,7215418000,true,1253,-0.0051577241,7189085000,true,1870
23,1194934,28729609,65577159,24.9399852753,4.0173544884,24.9399852753,0.0025040302,7200882000,true,3682,-0.0021941543,7197016000,true,3816
25,1065777,28600420,46295329,186.8225708008,11.7311439514,186.8225708008,-0.0039088142,7216079000,true,4288,0.0040870583,7193786000,true,3990
26,299518,27553921,10818497,87.3201446533,9.3215122223,87.3201446533,-0.0008590750,7206100000,true,1547,0.0008865003,7196863000,true,1789
27,35483,27288930,1475671,439.6243896484,20.6586666107,439.6243896484,-0.0036900063,7198435000,true,1433,0.0040606324,7202663000,true,1219
28,901852,28436353,36047244,149.3235778809,9.8197822571,149.3235778809,-0.0064474587,7193650000,true,1971,0.0063453977,7202142000,true,1734
30,1469055,29003736,105908115,186.1999359131,11.3553037643,186.1999359131,-0.0000621054,7199432542,true,4951,0.0000621054,7202702054,true,5474
31,1577831,29112512,135377935,11.4795646667,3.3792028427,11.4795646667,0.0040660584,7199276608,true,40652,-0.0040660588,7200958506,true,50915
32,1039344,28573979,44524215,12.4839229584,3.3516693115,12.4839229584,-0.0014485199,7183457000,true,1392,0.0016352905,7233476000,true,1250
33,178129,27432099,5453189,6.9121131897,2.6053972244,6.9121131897,0.0039077888,7203616000,true,458,-0.0036081565,7093909000,true,858
36,294856,27549251,10571229,105.0749664307,10.1805267334,105.0749664307,0.0200070892,4786545000,false,4268,-0.0184147481,4781597000,false,3256
37,1214550,28749227,68522807,126.0869750977,9.1794691086,126.0869750977,-0.0100110861,7193961000,false,7548,0.0042762126,7202173000,true,8146
38,1754403,29289084,199348327,425.7103576660,20.4735088348,425.7103576660,-0.0039458909,7200287118,true,10156,0.0039458913,7199109234,true,11549
39,407042,27661518,20407593,93.7902755737,9.4154682159,93.7902755737,0.0094968950,7193181000,true,9205,-0.0087803780,7200575000,true,8099
40,1229478,28764157,70627569,4.7082719803,2.1653070450,4.7082719803,0.0063612472,7198599000,true,8789,-0.0055377864,7200738000,true,9702
43,1165499,28700173,59886159,79.7888412476,8.9312286377,79.7888412476,0.0030137305,7196423000,true,8941,-0.0024740101,7203500000,true,12648
44,1425823,28960504,99554866,49.9928817749,6.7128195763,49.9928817749,-0.0102199785,1441087463,false,17076,-0.0100102137,1441041078,false,18917
46,939389,28473953,37677386,362.5267944336,17.2769794464,362.5267944336,0.0134895793,7193542000,true,4464,-0.0129909480,7200232000,true,3570
47,322840,27577291,12144988,1.5774164200,1.1293476820,1.5774164200,-0.0014191167,7198174000,true,2854,0.0017551271,7200016000,true,3480
48,1300437,28835117,79316356,71.7284164429,7.2339448929,71.7284164429,-0.0006251168,7196929000,true,15785,0.0006381590,7200785000,true,13043
49,1246514,28781193,73601990,1.8305764198,1.1959886551,1.8305764198,-0.0003030211,7181384000,true,908,0.0002450453,7208042000,true,883
50,1027657,28562281,44037197,1.4054553509,1.1500850916,1.4054553509,0.0109498766,7199996000,true,2475,-0.0107322844,7200122000,true,1812
51,1090073,28624738,47893584,97.6309814453,7.3567857742,97.6309814453,0.0012071490,7194899000,true,1363,-0.0012043365,7200451000,true,1926
52,1677372,29212053,181517317,100.5974273682,9.9697542191,100.5974273682,0.0041745507,7199886155,true,22145,-0.0041745511,7200038072,true,12265
53,1654025,29188706,174517662,1.0489341021,0.9886514544,1.0489341021,-0.0007540425,7200110663,true,8716,0.0007540425,7192809361,true,8544
54,906037,28440547,36233548,128.0249023438,11.0398206711,128.0249023438,0.0033037834,7200623000,true,1881,-0.0033014904,7186200000,true,1587
56,1107080,28641749,49365776,11.8420267105,2.4513888359,11.8420267105,0.0008479390,7181039000,true,2647,-0.0008479391,7202680000,true,966
57,1269028,28803708,76365092,659.1343994141,25.1390686035,659.1343994141,0.0028543612,7203574000,true,2333,-0.0027932841,7198406000,true,2808
59,770499,28302198,33033267,266.1475219727,16.3139667511,266.1475219727,0.0041309288,7212922000,true,1930,-0.0101044554,7196902000,false,1817
62,1737098,29271779,194717988,542.9132690430,22.3126106262,542.9132690430,-0.0100037511,7197378794,false,27162,0.0016592681,7200115664,true,33577
65,1139362,28674035,53191250,224.1477966309,14.4816818237,224.1477966309,0.0047869508,7205584000,true,8106,-0.0047570085,7183739000,true,7939
67,1005314,28539920,42601828,563.5247192383,23.7349224091,563.5247192383,0.0036358538,7205212000,true,1386,-0.0036358544,7188406000,true,1294
70,1774436,29309117,204928432,22.0686225891,4.6744856834,22.0686225891,-0.0014031170,7199269177,true,17656,0.0014387382,7200283658,true,14459
71,1669688,29204369,179588301,35.5076751709,4.9046049118,35.5076751709,0.0002378120,7192771653,true,7598,-0.0000508930,7200819421,true,8270
72,1219541,28754218,69198070,132.5154266357,9.3826742172,132.5154266357,0.0055035773,7195494000,true,8960,-0.0051746769,7200902000,true,11563
73,645504,28154484,31936241,276.5421752930,13.5343627930,276.5421752930,0.0036743307,7205696000,true,928,-0.0039521696,7196890000,true,945
74,1796258,29330939,213816374,337.1545410156,13.5802202225,337.1545410156,-0.0015218383,7198360573,true,24871,0.0015504307,7201716769,true,14634
75,1764814,29299495,202118696,0.2043631077,0.4498331547,0.2043631077,0.0009121091,7203118619,true,13666,-0.0007685347,7199598806,true,11926
76,1486901,29021582,113462790,0.0557569526,0.1881705374,0.0557569526,-0.0100171586,2207033869,false,21696,-0.0101847130,2207036696,false,19940
77,145853,27399672,4538188,615.8610839844,18.0561084747,615.8610839844,0.0033157961,7166613000,true,2571,-0.0035538678,7203384000,true,2487
78,1328923,28863604,84408433,1.2113393545,0.7886676192,1.2113393545,0.0072653751,7200475000,true,9766,-0.0072653759,7198489000,true,6592
79,1684097,29218778,183407187,75.2743835449,7.9454841614,75.2743835449,-0.0082929141,7199498370,true,9248,0.0083352856,7200006001,true,14680
81,1464177,28998858,105279672,21.6149444580,4.4391975403,21.6149444580,0.0046249007,7201064714,true,4416,-0.0045624323,7194951161,true,3155
83,1376916,28911597,92786649,79.3801040649,8.0130777359,79.3801040649,0.0021603775,7200582000,true,16114,-0.0018538350,7196635000,true,14211
84,353699,27608162,15020045,29.8457050323,5.2045087814,29.8457050323,-0.0033447925,7199810000,true,4085,0.0033985458,7200093000,true,4969
85,1448494,28983175,103751323,32.1196098328,5.2563681602,32.1196098328,0.0011913529,7203459588,true,3264,-0.0011589273,7198899791,true,2851
87,1580328,29115009,138031880,795.9052734375,27.7470932007,795.9052734375,0.0109948832,7204135769,true,90121,-0.0110361530,7199688401,false,103167
88,12493,27265934,501232,45.9093933105,6.5679168701,45.9093933105,0.0030071336,7203243000,true,1496,-0.0029243410,7198594000,true,1668
89,952690,28487268,38557385,55.6452484131,7.4178934097,55.6452484131,0.0013536819,7198355000,true,3007,-0.0015990365,7218737000,true,2837
90,1735454,29270135,194275393,610.4623413086,22.9372291565,610.4623413086,-0.0034769251,7197959996,true,21965,0.0036397606,7200064762,true,21144
91,1297817,28832497,79099001,64.0673980713,7.7931337357,64.0673980713,0.0017426116,7200905000,true,2804,-0.0017426119,7196744000,true,6575
92,1810864,29345545,223861006,8.1737718582,2.2634675503,8.1737718582,0.0082016228,7200364689,true,27787,-0.0081499128,7194804490,true,16527
93,250313,27504588,7962697,93.7360916138,8.9683380127,93.7360916138,-0.0033574974,7202429000,true,2671,0.0028891166,7159448000,true,3449
96,1193336,28728011,65357426,4.1733684540,2.0379731655,4.1733684540,-0.0009030815,7201762000,true,40480,0.0011544607,7198209000,true,3394
97,1790817,29325498,211537137,0.5757914782,0.7494676709,0.5757914782,0.0041994280,7200594275,true,18093,-0.0040283130,7196101709,true,11695
98,306607,27561016,11243690,77.3427429199,8.5034780502,77.3427429199,0.0202605390,6929620000,false,4708,-0.0188706057,6929114000,false,3590
99,1755344,29290025,199585498,69.2202606201,7.4043717384,69.2202606201,-0.0017964373,7197514729,true,14829,0.0017964374,7201525711,true,19008
100,254434,27508723,8115404,28.3580741882,4.8797602654,28.3580741882,0.0048453705,7197359000,true,3155,-0.0047730885,7201427000,true,3093
101,1212212,28746889,67780930,93.2153320313,8.0503654480,93.2153320313,-0.0100775907,7199213000,false,29023,0.0009635405,7200016000,true,12039
103,997234,28531837,42178184,1142.8552246094,31.7989444733,1142.8552246094,0.0041780092,7204843000,true,2402,-0.0040110916,7186731000,true,2308
104,1404292,28938973,95636005,26.2389011383,4.2750148773,26.2389011383,-0.0194988835,5481514403,false,10962,0.0200010302,5481606774,false,15134
105,254429,27508718,8114546,145.7030029297,11.7305374146,145.7030029297,0.0088448432,7190081000,true,3434,-0.0085056890,7205852000,true,3425
106,1156255,28690929,57883532,101.8436584473,9.0860462189,101.8436584473,-0.0018871667,7200667000,true,4740,0.0020689038,7170790000,true,8509
107,1444123,28978804,103177167,0.0593853071,0.2432338148,0.0593853071,-0.0029454240,7194797774,true,5276,0.0034199786,7200698960,true,4806
108,1423363,28958044,99199971,67.8876495361,5.9882512093,67.8876495361,-0.0045584381,7194264844,true,7686,0.0049942730,7200239309,true,9444
109,186319,27440314,5720321,157.5498962402,12.0898523331,157.5498962402,-0.0047970920,7200677000,true,2139,0.0062796397,7195372000,true,2329
110,1443263,28977944,103006204,255.7077941895,15.6295299530,255.7077941895,0.0159000202,7199739482,true,10335,-0.0159238313,7201488152,true,6782
111,905160,28439669,36198740,125.7178344727,8.6899242401,125.7178344727,0.0006657316,7221479000,true,1471,-0.0006569320,7193442000,true,1622
112,1777355,29312036,206025126,74.8889312744,8.6326808929,74.8889312744,-0.0049016296,7200024197,true,34035,0.0050401825,7199394104,true,14762
115,1551737,29086418,128577146,4.3049969673,1.9752839804,4.3049969673,0.0059740320,7204401302,true,15537,-0.0057795750,7179799016,true,12576
116,400127,27654603,19762368,206.4039611816,12.2712593079,206.4039611816,-0.0111985554,2949353000,false,3667,-0.0101508218,2949283000,false,3575
117,1155535,28690209,57777158,7.5780868530,2.6704621315,7.5780868530,-0.0027326403,7198880000,true,4988,0.0027905850,7200244000,true,7815
118,1367532,28902213,91277147,4.1379518509,2.0043201447,4.1379518509,-0.0045169673,7199065000,true,2975,0.0045505261,7204851000,true,2715
119,1374535,28909216,92193732,109.1247253418,10.0482654572,109.1247253418,-0.0021375329,7200255000,true,10789,0.0026007588,7199939000,true,11719
120,1319739,28854420,82208753,391.6939697266,18.8698463440,391.6939697266,-0.0001365417,7203088000,true,8889,0.0005724118,7199621000,true,9578
121,1440164,28974845,101842562,332.4595336914,13.7106933594,332.4595336914,0.0042303864,7200044172,true,8617,-0.0041654552,7198826818,true,8459
122,1629759,29164440,165365702,35.2038269043,5.3861808777,35.2038269043,-0.0017653701,7193746713,true,9433,0.0018599115,7200508898,true,11043
123,29679,27283124,1195038,517.5456542969,16.2835712433,517.5456542969,-0.0016599047,7209829000,true,1767,0.0015926888,7186324000,true,1350
125,1122677,28657349,50796961,0.4390528202,0.6625448465,0.4390528202,0.0027285574,7184406000,true,4307,-0.0027645898,7210763000,true,816
126,833097,28367400,34021574,399.4436035156,18.9096679688,399.4436035156,0.0038524283,7202232000,true,756,-0.0038639104,7192401000,true,914
127,817321,28351383,33726700,159.5672912598,9.0195264816,159.5672912598,0.0041618424,7236167000,true,1737,-0.0028537176,7169730000,true,717
129,1794464,29329145,212841106,110.0435562134,9.9305315018,110.0435562134,0.0039740238,7201782738,true,49234,-0.0039716204,7190355862,true,31669
130,1013747,28548362,42974521,63.8592910767,5.6595320702,63.8592910767,0.0027174032,7197270000,true,1499,-0.0024631385,7202809000,true,1686
131,873118,28407579,34881219,207.2678833008,13.7063102722,207.2678833008,-0.0100090303,7189803000,false,3838,0.0081428294,7208327000,true,4349
132,1548840,29083521,128288995,0.3315975368,0.4403649569,0.3315975368,0.0042163105,7196748703,true,4135,-0.0042163110,7200033830,true,3709
133,1131130,28665803,51528649,413.0434875488,15.1265745163,413.0434875488,-0.0006149234,7201951000,true,7930,0.0005993017,7199867000,true,2012
135,421667,27676143,22022283,182.9420623779,13.0144577026,182.9420623779,-0.0039037755,7205580000,true,7544,0.0040238462,7197415000,true,7866
137,1338484,28873165,86209646,20.5202713013,4.4900684357,20.5202713013,0.0039057701,7199878000,true,3637,-0.0039974410,7200877000,true,3658
139,1805887,29340568,220760041,183.8422241211,11.2018308640,183.8422241211,0.0058244517,7198537259,true,69413,-0.0058333784,7202335239,true,65199
140,1151913,28686587,56256272,142.7621002197,11.9380178452,142.7621002197,-0.0100806452,7189285000,false,11778,0.0066897310,7200864000,true,24670
141,900592,28435090,36015830,160.2089385986,12.5794029236,160.2089385986,-0.0103708029,7194861000,false,2091,0.0104967919,7204144000,true,2063
145,476395,27730871,28755106,33.3105964661,5.5761718750,33.3105964661,0.0024056158,7200975000,true,5816,-0.0022643683,7198605000,true,5820
146,387101,27641576,18446780,483.6800231934,21.9869842529,483.6800231934,-0.0067636258,7205640000,true,7063,0.0069452739,7195202000,true,7528
147,1041474,28576109,44732062,158.0073699951,10.8109683990,158.0073699951,0.0200253851,6917433000,false,7699,-0.0188895579,6915428000,false,4815
148,1258033,28792713,75110449,0.3856359720,0.4818313718,0.3856359720,-0.0024762884,7193072000,true,2437,0.0025871944,7201136000,true,2258
150,1499338,29034019,117225773,309.7183837891,12.7158412933,309.7183837891,0.0010873174,7199281003,true,5113,-0.0010874362,7201316771,true,4461
153,313169,27567606,11560212,28.1123600006,4.0011730194,28.1123600006,0.0062920091,7193188000,true,2134,-0.0060841355,7200930000,true,2289
155,443171,27697647,24581847,121.2541275024,8.3101949692,121.2541275024,-0.0051072461,7200331000,true,13631,0.0056693112,7198671000,true,14568
156,1329320,28864001,84453396,137.5350341797,11.1950273514,137.5350341797,-0.0032253134,7203241000,true,5911,0.0029751481,7197708000,true,8782
157,405354,27659830,20232577,42.6710052490,6.5143432617,42.6710052490,-0.0001181557,7200542000,true,5221,0.0005153771,7199011000,true,6008
158,1017649,28552265,43391687,4.5197110176,1.8938834667,4.5197110176,-0.0023381927,7199611000,true,2640,0.0030979689,7200482000,true,2590
160,974019,28508607,40513273,31.1947879791,4.0071125031,31.1947879791,-0.0193272215,2627313000,false,7075,0.0200072725,2627617000,false,7626
161,399029,27653505,19700264,117.7707214355,10.5841398239,117.7707214355,0.0057002296,7200720000,true,3910,-0.0057785605,7196807000,true,4178
162,78408,27331925,2849886,271.5627441406,16.4631481171,271.5627441406,-0.0034604199,7185242000,true,711,0.0028547817,7209832000,true,832
163,1737765,29272446,194917575,33.3089904785,5.7328619957,33.3089904785,0.0029420259,7201391225,true,15001,-0.0028757271,7199863847,true,10026
165,1496614,29031295,116831274,653.5162353516,23.1438465118,653.5162353516,-0.0023272346,7199846032,true,14749,0.0025001247,7200138309,true,16195
166,261786,27516107,8392167,63.4989089966,7.0762290955,63.4989089966,-0.0195748222,5279353000,false,3401,0.0200167219,5291162000,false,3318
168,1417431,28952112,97482660,47.5541038513,5.4035396576,47.5541038513,-0.0009283584,7199471261,true,20520,0.0009050209,7201013798,true,21303
169,1645677,29180358,172204624,138.8069000244,10.6627750397,138.8069000244,0.0017846406,7196606097,true,14763,-0.0016718953,7200431803,true,14578
170,35585,27289032,1477796,719.6803588867,26.2300033569,719.6803588867,-0.0039389007,7196764000,true,1061,0.0036076678,7200592000,true,968
171,492178,27983238,29804814,219.8718872070,13.6411018372,219.8718872070,-0.0013783479,7195853000,true,1551,0.0016301175,7207713000,true,1475
173,1116521,28651193,50206933,339.6070251465,14.5985555649,339.6070251465,0.0008721382,7202688000,true,2021,-0.0008721383,7190346000,true,750
174,1080130,28614782,47387441,240.1629638672,13.2628746033,240.1629638672,-0.0089060373,7205662000,true,7804,0.0090618254,7198511000,true,4815
175,1456133,28990814,104538486,490.9865417480,16.5029373169,490.9865417480,-0.0016046306,7199819212,true,9258,0.0017193196,7201065758,true,8944
177,1592863,29127544,148851031,152.7568054199,10.8723392487,152.7568054199,0.0123114147,7200741690,true,54935,-0.0123114159,7180333885,false,37405
178,954701,28489279,38666192,37.3511276245,5.9636020660,37.3511276245,-0.0010093897,7201869000,true,1778,0.0011706266,7163821000,true,2140
179,1366146,28900827,91119029,5.3177981377,1.9917414188,5.3177981377,0.0035631249,7179453000,true,4361,-0.0032552856,7200282000,true,4440
180,922766,28457315,36878675,7.9773764610,2.3138475418,7.9773764610,0.0037323826,7114792000,true,1586,-0.0035032809,7200450000,true,1717
181,1492517,29027198,115504866,240.8745117188,15.0882368088,240.8745117188,-0.0087596546,7199451553,true,21944,0.0088093506,7201261412,true,23330
182,1031744,28566369,44208837,227.5147094727,15.0784559250,227.5147094727,-0.0012398964,7202677000,true,1254,0.0013359797,7182731000,true,1307
183,841339,28375691,34194591,4.3988265991,1.5611097813,4.3988265991,-0.0177241520,5898436000,false,1341,0.0201385406,5898834000,false,1648
184,1516652,29051333,119777261,42.9518051147,6.4691171646,42.9518051147,-0.0003059397,7198175742,true,8508,0.0002526471,7202796419,true,7537
186,12673,27266114,505725,282.8982543945,15.1810922623,282.8982543945,-0.0015455941,7200530000,true,1299,0.0018923649,7197623000,true,1215
187,1814218,29348899,225034229,320.4608764648,17.8992099762,320.4608764648,-0.0023143666,7200063112,true,25933,0.0023763973,7195290413,true,29742
189,983062,28517654,41462648,0.2068557888,0.3574038148,0.2068557888,0.0075755273,7202731000,true,4318,-0.0064981243,7162036000,true,3602
190,1747608,29282289,197559746,0.0653890818,0.2194468975,0.0653890818,-0.0052725541,7200567120,true,20356,0.0053612600,7194662316,true,17425
191,1605900,29140581,155390128,1.2967076302,0.9042184949,1.2967076302,0.0043513497,7199618018,true,35649,-0.0042949722,7200476452,true,44667
193,120305,27374075,3805840,299.9425964355,14.6559696198,299.9425964355,0.0162119297,7202873000,true,1294,-0.0150385810,7197219000,false,1140
195,165298,27419206,5082610,21.4812679291,3.8159728050,21.4812679291,0.0025284948,7203803000,true,1141,-0.0021444166,7188801000,true,1006
196,36601,27290051,1498362,10.3719635010,2.5408375263,10.3719635010,-0.0133272264,7201071000,true,1791,0.0132231501,7191721000,true,1306
198,383290,27637765,17921544,2.1422865391,1.2611398697,2.1422865391,0.0200908980,5450337000,false,5572,-0.0190067302,5449137000,false,6120
200,319593,27574043,11917614,271.7392883301,13.2314147949,271.7392883301,-0.0019295792,7172450000,true,2489,0.0020357489,7200044000,true,1770
201,188548,27442560,5768357,65.4899291992,8.0863552094,65.4899291992,0.0173065844,7200980000,true,2134,-0.0165832081,7189724000,false,1230
202,974814,28509403,40603238,160.6322174072,12.6546974182,160.6322174072,-0.0085733635,7201543000,true,2547,0.0085628102,7197721000,true,2991
203,129507,27383285,4087555,71.9046707153,6.1459012032,71.9046707153,-0.0120567408,5739224000,false,2559,-0.0100647812,5739213000,false,1346
204,1691019,29225700,185151846,207.3443603516,12.9268264771,207.3443603516,-0.0008934383,7193883728,true,8418,0.0008934383,7205988784,true,5313
205,1538619,29073300,126388023,441.0902709961,21.0014152527,441.0902709961,0.0012625179,7199011327,true,6019,-0.0013023580,7209337363,true,7302
206,1421359,28956040,98468381,96.1622314453,9.6779279709,96.1622314453,0.0164254847,7198237905,true,24917,-0.0163176803,7202404583,true,19335
208,443734,27698210,24684188,0.8595123291,0.6573201418,0.8595123291,0.0200449130,6589313000,false,10613,-0.0197831829,6588765000,false,9598
209,1338306,28872987,86193541,164.2478332520,11.5326433182,164.2478332520,0.0065300328,7196341000,true,6403,-0.0065300335,7201109000,true,5816
210,1716133,29250814,189308856,11.3963651657,2.8418629169,11.3963651657,0.0001004305,7203039459,true,9111,-0.0000501709,7195117118,true,8152
211,1469264,29003945,105924367,259.4888916016,16.0771865845,259.4888916016,-0.0009419005,7203777951,true,3925,0.0009419006,7193385016,true,4696
212,1223281,28757958,69691908,140.9467163086,11.7782707214,140.9467163086,-0.0012140653,7192527000,true,2786,0.0014870973,7201396000,true,3904
214,1165273,28699947,59843878,156.6300811768,12.0254745483,156.6300811768,-0.0022081500,7200340000,true,9282,0.0022172949,7197725000,true,12535
215,1318237,28852918,81899637,542.5560913086,23.0163307190,542.5560913086,0.0066295243,7200841000,true,5239,-0.0065041923,7199915000,true,4481
216,1402993,28937674,95441887,101.4117126465,9.8779020309,101.4117126465,-0.0099310852,7200099863,true,11371,0.0099918100,7194933488,true,12805
218,1541741,29076422,127061101,2.2271044254,1.3330049515,2.2271044254,-0.0012458860,7194602524,true,14160,0.0014572366,7200868177,true,14054
219,187251,27441247,5743129,14.2993993759,3.6461889744,14.2993993759,0.0044302217,7224388000,true,1038,-0.0046421757,7186766000,true,953
220,1438284,28972965,101631581,7.7044467926,2.7653980255,7.7044467926,-0.0032560003,7199720939,true,3118,0.0036453782,7204061696,true,3166
221,41694,27295144,1649797,15.4386024475,3.7427430153,15.4386024475,0.0040061304,7204871000,true,1617,-0.0043041640,7155707000,true,1934
224,48569,27302027,1848695,240.9103393555,15.1543502808,240.9103393555,0.0200916064,2203067000,false,891,-0.0192270104,2201456000,false,1053
227,1347287,28881968,87738089,0.0319748484,0.1484435946,0.0319748484,0.0007587805,7192936000,true,3974,-0.0005837187,7200228000,true,4573
228,1122419,28657091,50783842,707.9036254883,26.4304428101,707.9036254883,-0.0030474982,7200929000,true,3379,0.0032101070,7184930000,true,2160
229,245908,27500087,7840960,70.3688125610,8.3803472519,70.3688125610,-0.0006084988,7279273000,true,1442,0.0008223465,7183455000,true,1225
230,1239178,28773857,72606244,466.4357604980,15.4242858887,466.4357604980,-0.0094563926,7200826000,true,19142,0.0094035246,7199049000,true,8865
231,1585957,29120638,144281749,791.5656127930,24.1720352173,791.5656127930,-0.0000839458,7194447477,true,18063,0.0002272684,7205744505,true,37589
232,987720,28522314,41758951,59.0630645752,7.4932746887,59.0630645752,-0.0050306387,7202330000,true,2464,0.0054464280,7181440000,true,2484
233,1821382,29356063,228991247,12.6766662598,3.3926601410,12.6766662598,0.0007643689,7188093491,true,182413,-0.0007408995,7210543993,true,156311
234,1397210,28931891,94898105,10.2764625549,3.0660371780,10.2764625549,0.0056148833,7198460431,true,7528,-0.0056148839,7202747483,true,6094
235,72712,27326212,2715126,23.0830574036,4.7341527939,23.0830574036,0.0098294625,7201876000,true,1590,-0.0100207914,7195401000,false,1442
236,1575861,29110542,134030292,14.4884128571,3.5391240120,14.4884128571,0.0052446589,7201288693,true,15843,-0.0050388888,7199448543,true,14672
237,980974,28515566,41220798,186.5954589844,10.9976081848,186.5954589844,-0.0195859576,4872346000,false,8239,0.0200220038,4872719000,false,8425
238,136108,27389887,4331381,467.7898559570,21.6253547668,467.7898559570,-0.0042330340,7199054000,true,1142,0.0043859360,7203195000,true,1721
239,320977,27575427,12006450,135.5954589844,10.6805648804,135.5954589844,0.0013859534,7194443000,true,2907,-0.0006134615,7207991000,true,2970
241,1325759,28860440,83986438,1.9438682795,1.3705937862,1.9438682795,-0.0102630340,7200367000,true,5566,0.0103009345,7198691000,true,8501
242,1411859,28946540,96623941,756.1114501953,27.4786643982,756.1114501953,0.0034830625,7193849240,true,6678,-0.0031053405,7200650600,true,5822
243,868172,28402627,34697323,8.6001119614,2.5085418224,8.6001119614,0.0006161069,7203281000,true,966,-0.0007725733,7187130000,true,1374
244,1228989,28763668,70546340,22.3711185455,3.7074549198,22.3711185455,0.0096667243,7200421000,true,9382,-0.0101504156,7192459000,false,21332
247,1430817,28965498,100428739,0.7803114653,0.6470649242,0.7803114653,-0.0000646423,7208639443,true,10795,-0.0000046385,7185660183,true,13697
248,189157,27443170,5785557,584.8708496094,20.2917060852,584.8708496094,-0.0181532012,5541671000,false,1352,0.0200309466,5544154000,false,1365
249,1728426,29263107,192270329,7.8847055435,2.4777462482,7.8847055435,-0.0003884787,7201379561,true,15003,0.0007177147,7190207776,true,13592
250,1558926,29093607,130767873,0.3569235802,0.5543105006,0.3569235802,0.0018649764,7197108413,true,8534,-0.0018649766,7201602958,true,8535
252,1773720,29308401,204576615,8.1354036331,2.2305538654,8.1354036331,-0.0194579196,3676691969,false,14196,0.0200039342,3676728946,false,31267
253,1143326,28677999,53754421,66.9997940063,7.6469469070,66.9997940063,0.0054891582,7204487000,true,15668,-0.0100137160,7182239000,false,13459
254,1758115,29292796,200449038,4.2393445969,1.4591757059,4.2393445969,0.0002893786,7187861631,true,11722,-0.0002806098,7201631810,true,12222
255,1213255,28747932,68236326,575.7292480469,23.6762256622,575.7292480469,-0.0031118095,7188024000,true,3823,0.0031481669,7206623000,true,6503
256,1565646,29100327,132076549,403.3367309570,15.6215448380,403.3367309570,0.0024586944,7199157442,true,13240,-0.0024586947,7200436048,true,12890
257,1258005,28792685,75109390,0.2859423757,0.5273253918,0.2859423757,0.0010796835,7213600000,true,2444,-0.0009125466,7189452000,true,2110
262,1590356,29125037,147723613,690.6658325195,26.1258468628,690.6658325195,-0.0034606160,7196518539,true,21831,0.0034606164,7200082311,true,23856
263,1719179,29253860,190219545,164.8995361328,12.8295173645,164.8995361328,-0.0022109196,7200128342,true,9088,0.0022846010,7176984146,true,8977
265,1259266,28793946,75239801,2019.1511230469,41.7011642456,2019.1511230469,-0.0056566631,7199363000,true,5530,0.0055869620,7201125000,true,5606
267,1153619,28688293,56825008,196.9897155762,12.7187433243,196.9897155762,-0.0149988391,7199975000,false,32917,0.0150296440,7200306000,true,41929
268,914778,28449303,36650194,41.2105712891,6.1098108292,41.2105712891,0.0008309707,7200410000,true,1421,-0.0008416601,7196909000,true,1333
269,1023121,28557737,43804490,306.0663757324,17.1444473267,306.0663757324,-0.0017611635,7205406000,true,1297,0.0016983773,7192539000,true,1298
271,124426,27378203,3890993,99.4887237549,9.9634227753,99.4887237549,-0.0062875653,7197327000,true,1504,0.0064486035,7206465000,true,1312
272,1481749,29016430,110972327,183.2145080566,10.9508457184,183.2145080566,0.0075859837,7199238552,true,23407,-0.0074038079,7200004843,true,23454
273,1242465,28777144,73064133,30.6957073212,5.4257783890,30.6957073212,-0.0024599015,7185738000,true,3520,0.0026567465,7210656000,true,4611
