SampleIndex,StartCandleIndex,StartCandleId,TradeIndex,Loss,MAE,MSE,BuyProfitPercent,BuyOrderDuration,BuyOrderForcedClose,BuyOrderTradesCount,SellProfitPercent,SellOrderDuration,SellOrderForcedClose,SellOrderTradesCount
139330,1161092,28746386,37061212,0.0003984856,0.0199621022,0.0003984856,-0.0192509062,516708000,false,3278,0.0200169861,516718000,false,2621
139331,1101886,28687114,31235885,0.0000059570,0.0024381089,0.0000059570,0.0012242196,7171256000,true,3770,-0.0010455686,7232352000,true,9116
139332,1285160,28870614,49244283,0.0002501213,0.0158145446,0.0002501213,-0.0142266786,7200124000,true,6940,0.0143363407,7197320000,true,8367
139336,1224169,28809568,42089814,0.0000887199,0.0090899467,0.0000887199,0.0055295655,7211914000,true,3650,-0.0100725547,7196888000,false,3968
139337,1294070,28879524,50743303,0.0000347179,0.0057938439,0.0000347179,-0.0060226006,7200418000,true,5932,0.0065521218,7193083000,true,8197
139338,1512269,29097731,138377084,0.0000311259,0.0055734953,0.0000311259,0.0051425377,7200184574,true,44296,-0.0045081784,7199660060,true,48795
139342,1686864,29272326,218723396,0.0000093588,0.0030564924,0.0000093588,0.0048767164,7191687859,true,20110,-0.0047904112,7205746626,true,20220
139343,122848,27388083,2108420,0.0001718591,0.0131056290,0.0001718591,-0.0135562075,7197863000,false,1589,0.0132937772,7204137000,true,1011
139344,1271332,28856786,47079018,0.0000366566,0.0046109385,0.0000366566,-0.0100348466,7199853000,false,23593,0.0012632828,7200201000,true,22859
139350,54751,27312928,1052033,0.0004158267,0.0202779137,0.0004158267,0.0203713235,2206295000,false,682,-0.0179645115,2202592000,false,706
139351,369558,27644417,11930006,0.0000544462,0.0071497629,0.0000544462,-0.0100845137,7198336000,false,1911,0.0053204698,7200990000,true,2378
139353,1140301,28725555,35903713,0.0000223281,0.0045611695,0.0000223281,0.0040402891,7195231000,true,3499,-0.0035268419,7221974000,true,2505
139354,976569,28560281,24051125,0.0004244031,0.0205827169,0.0004244031,0.0200618428,4880108000,false,1298,-0.0194940380,4879624000,false,1164
139355,7718,27264124,175053,0.0000616497,0.0078183468,0.0000616497,0.0079173376,7183877000,true,1899,-0.0081637675,7206413000,true,2178
139358,1748532,29333994,242327631,0.0000222071,0.0047054281,0.0000222071,0.0061886519,7207723568,true,17587,-0.0060365307,7199496634,true,17219
139360,1503208,29088670,130319085,0.0003474750,0.0186008234,0.0003474750,0.0200160704,855302351,false,30666,-0.0191623947,855245261,false,22518
139361,1700512,29285974,223196161,0.0000011336,0.0007548560,0.0000011336,0.0026116681,7190404054,true,20681,-0.0026116742,7202146588,true,20416
139363,399585,27674458,13700426,0.0000243556,0.0048351777,0.0000243556,-0.0032257902,7201361000,true,2418,0.0036019901,7177561000,true,3094
139366,1555164,29140626,160360763,0.0000394749,0.0061041107,0.0000394749,0.0060681913,7200142940,true,20744,-0.0100225165,7196849197,false,18530
139367,1406878,28992338,66418744,0.0003147397,0.0177324470,0.0003147397,0.0200650561,2909976665,false,5121,-0.0203112491,2909703035,false,4878
139368,1515205,29100667,140641212,0.0000033256,0.0018037066,0.0000033256,0.0028568400,7199534345,true,31999,-0.0028401957,7200474640,true,33549
139369,1321659,28907114,54540824,0.0000004564,0.0006384983,0.0000004564,0.0017585433,7202072000,true,9446,-0.0021501675,7198917000,true,6653
139370,1654706,29240168,199737635,0.0000003613,0.0005289889,0.0000003613,0.0031503213,7199861070,true,9297,-0.0031503302,7202126879,true,14623
139371,1511420,29096882,137536405,0.0000008750,0.0007256643,0.0000008750,0.0016264300,7200879518,true,38101,-0.0015875826,7199839226,true,37506
139372,1350934,28936390,57819450,0.0000057183,0.0023851530,0.0000057183,0.0015452208,7205523808,true,3339,-0.0013653994,7194972785,true,2843
